an;cod_fiscal;nume;loc;str;nr;di;dp;fax;sect;tel;jud_com;nr_com;an_com;act_aut;tva;sfarsit;cp;data_stare;stare;judet;imp_100;imp_120;imp_200;imp_410;imp_416;imp_420;imp_423;imp_430;imp_439;imp_500;imp_602;imp_701;imp_710;imp_755;imp_756;bilanturi;bilantultim;imp_412;imp_480;imp_432;detalii_adresa;bloc;scara;etaj;ap;cod fiscal;CAEN;CAENO;I1;I2;I3;I4;I5;I6;I7;I8;I9;I10;I11;I12;I13;I14;I15;I16;I17;I18;I19;I20;I21;I22;I23;I24;I25;I26;I27;I28;I29;I30;I31;I32;I33;I34;I35;I36;I37;I38;I39;I40;I41;I42;I43;I44;I45;I46;DEN_CAENO;DEN_CAEN
2019;16702834;GRUPUL ASOCIATIV DE PADURE NR. 9 SUSENI - POSTATA SOMOLYO - BOT;Suseni;Suseni;656;01 Februarie  2011;02 Ianuarie   2018;;;;;;null;1/16.05.2002.;NU;null;537305;24 August     2004;INREGISTRAT;HARGHITA;01-01-2005;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-01-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-01-2018;01-01-2018;01-01-2018;;;;;;16702834;210;9499;29601;102351;0;53140;49211;78812;0;0;0;78812;0;78812;45000;45000;27445;31732;17555;13268;0;0;0;0;0;0;0;0;0;0;93860;107540;110718;117390;0;0;16858;9850;138860;152540;138163;149122;697;3418;0;0;1;1;;
2019;16982947;GRUPUL ASOCIATIV DE PADURE NR. 26 POSTATA HOSSZUKO;Suseni;Suseni;1071;26 Octombrie  2012;26 Octombrie  2012;;;;;;null;1/04.12.2002.;NU;null;537305;26 Noiembrie  2004;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;16982947;210;9499;29949;26909;0;50708;-23799;6150;0;0;0;6150;0;6150;22930;4374;15069;7464;7861;0;0;3090;0;0;0;0;0;0;0;0;42950;43197;49954;36998;0;6199;7004;0;65880;47571;65023;44462;857;3109;0;0;0;0;;
2019;17212547;"ASOCIATIA PADURILOR PRIVATE DIN ODORHEIU SECUIESC-BECLEAN ""EGETT""";Odorheiu Secuiesc;Beclean;90;08 Februarie  2005;08 Februarie  2005;;;;;;null;57/14.01.2005.;NU;null;535600;08 Februarie  2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;17212547;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;17602361;GRUPUL ASOCIATIV DE PADURE NR.30 KOVESASZO-SARA (FABIAN JOZSEF,BALOGH ISTVAN);Suseni;Suseni;186;30 Decembrie  2015;30 Decembrie  2015;;;;;;null;1/27.04.2005.;NU;null;537305;19 Mai        2005;INREGISTRAT;HARGHITA;01-01-2015;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;17602361;210;9499;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2019;17653675;"COMPOSESORAT DE PASUNE ""SZURDOK FATA""";Bodogaia;Bodogaia;173;06 Mai        2015;02 Ianuarie   2018;;;;;;null;702/02.05.2000.;NU;null;537291;03 Iunie      2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-05-2015;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015;2015;NU;01-01-2018;NU;;;;;;17653675;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;17709458;ASOCIATIA COMPOSESORALA BUNURILE PRIVATE DIN M-CIUC;Miercurea Ciuc;Mihai Eminescu;2;11 Iunie      2015;11 Iunie      2015;;;;;;null;2795/13.11.2001.;NU;null;530103;21 Iunie      2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017;2018;NU;NU;NU;;;A;;;17709458;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;17849966;GRUPUL ASOCIATIV PADURE NR.25 POSTATA OSZTOROS;Suseni;Suseni;817;11 Mai        2011;11 Mai        2011;;;350444;;;null;315/27.02.2003.;NU;null;537305;08 August     2005;INREGISTRAT;HARGHITA;01-01-2010;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;17849966;210;9499;2625;5569;0;2263;3306;5931;0;0;0;5931;0;5931;8000;8000;5224;5769;2776;2231;0;0;0;0;0;0;0;0;0;0;41610;29535;43940;30922;0;0;2330;1387;49610;37535;49164;36691;446;844;0;0;0;0;;
2019;17888531;GRUP ASOCIATIV DE PADURE NR.13, POSTATA UJESZTENA (GALL FERENC);Suseni;Suseni;10;25 Aprilie    2018;30 Mai        2018;;;;;;null;1/14.05.2002.;NU;null;537305;22 August     2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;17888531;210;9499;14720;6101;0;14612;-8511;6209;0;0;0;6209;0;6209;24884;25154;22476;21235;2408;3919;0;0;0;0;0;0;0;0;0;0;39680;55419;41410;58813;0;0;1730;3394;64564;80573;63886;80048;678;525;0;0;0;0;;
2019;17924499;GRUPUL ASOCIATIV DE PADURE NR. 27 POSTATA KULSO-HOSSZUKO (SOLYOM JOZSEF);Suseni;Suseni;228;14 Mai        2015;02 Ianuarie   2018;;;;;;null;2/27.06.2005.;NU;null;537305;02 Septembrie 2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;14-05-2015;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-01-2018;01-01-2018;01-01-2018;;;;;;17924499;210;9499;3531;28824;0;29841;-1017;2514;0;0;0;2514;0;2514;72091;77500;55971;56311;16120;21189;0;0;0;0;0;0;0;0;0;0;247119;182180;262400;200362;0;0;15281;18182;319210;259680;318371;256673;839;3007;0;0;1;1;;
2019;18168873;"ASOCIATIA PROPRIETARILOR DE PADURI ""PADE""";Ulie≠;Ulie≠;44/A;14 Mai        2013;15 Mai        2013;;;222139;;;null;1934/11.11.2005.;NU;null;537340;28 Noiembrie  2005;INREGISTRAT;HARGHITA;01-01-2012;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;18168873;0;9499;0;8689;0;1195;7494;7494;0;0;0;7494;0;7494;0;77733;0;75852;0;1881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77733;0;75852;0;1881;0;0;0;0;;
2019;18213591;UNIUNEA COMPOSESORATELOR SI A PROPRIETARILOR PARTICULARI DE PADURI SI PASUNI DE PE VALEA NICOULUI;Odorheiu Secuiesc;Mihai Eminescu;8;30 Iunie      2010;05 Iulie      2010;;;0266210832;;;null;1980/18/11/2005.;NU;null;535600;13 Decembrie  2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;18213591;0;9499;0;20122;0;709;19413;19413;0;0;0;19413;0;19413;0;13645;0;8834;0;4811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13645;0;8834;0;4811;0;0;0;0;;
2019;18243959;"ASOCIATIA ""COMPOSESORAT DE PADURE SI PASUNE MIKLOSFALVA - NICOLESTI""";Nicole≠ti;Nicole≠ti;52;22 Decembrie  2005;22 Decembrie  2005;;;222128;;;null;2030/25.11.2005.;NU;null;537344;22 Decembrie  2005;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015;2015;NU;NU;NU;;;;;;18243959;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;18456132;"COMPOSESORAT DE PASUNE ""CSERGO"" SECUIENI";Secuieni;Secuieni;60;18 Iulie      2018;18 Iulie      2018;;;;;;null;706/02.05.2000.;NU;null;537290;07 Martie     2006;INREGISTRAT;HARGHITA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-12-2011;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;18456132;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;18667873;GRUPUL ASOCIATIV DE PADURE NR.18 SUSENI POSTATA HOSSZUKO (MOLNAR JANOS);Suseni;Suseni;647;15 Mai        2006;15 Mai        2006;;;;;;null;1/21.06.2002.;NU;null;537305;15 Mai        2006;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_DI_AN2014,WEB_DI_AN2015,WEB_DI_AN2016;2016;NU;NU;NU;;;;;;18667873;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;18680236;"AS.""COMPOSESORAT REZ-CADISENI""";Odorheiu Secuiesc;Bradului;19;07 Iunie      2017;02 Ianuarie   2018;;;;;;null;715/2000;NU;null;535600;18 Mai        2006;INREGISTRAT;HARGHITA;01-01-2016;NU;NU;NU;NU;NU;NU;NU;NU;NU;10-04-2017;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;01-01-2018;01-01-2018;01-01-2018;;;;;;18680236;0;9499;0;7593;0;5153;-858;-858;0;0;3298;-858;0;-858;0;32568;0;32565;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32568;0;32565;0;3;0;0;1;0;;
2019;18933533;GRUPUL ASOCIATIV DE PADURE NR. 4 SUSENI;Suseni;Suseni;112;04 Iulie      2019;04 Iulie      2019;;;;;;null;1/12.05.2004.;NU;null;537305;14 August     2006;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;01-06-2019;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;01-06-2019;01-06-2019;01-06-2019;;;;;;18933533;210;9499;0;7809;0;2755;5054;5054;0;0;0;5054;0;5054;21197;18567;14697;14788;6500;3779;0;0;0;0;0;0;0;0;0;0;32147;4987;38166;7726;0;0;6019;2739;53344;23554;52863;22514;481;1040;0;0;0;0;;
2019;19087661;ASOCIATIA OBSTE NEDIVIZATE VACARESTI;V«c«re≠ti;V«c«re≠ti;219;10 Octombrie  2006;10 Octombrie  2006;;;0741077090;;;null;1128/18.09.2006.;NU;null;537203;10 Octombrie  2006;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_DI_AN2014,WEB_DI_AN2016,WEB_DI_AN2018;2018;NU;NU;NU;;;;;;19087661;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;21543689;"ASOCIATIA ""COMPOSESORAT EGRES"" ORASENI";Or«≠eni;Or«≠eni;143;28 Martie     2011;28 Martie     2011;;;;;;null;1727/03.07.2001.;NU;null;537184;10 Aprilie    2007;INREGISTRAT;HARGHITA;10-04-2011;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;21543689;9499;9499;156455;1238294;0;2001;1236293;1392748;0;0;0;1392748;0;1392748;156726;156726;210294;209794;0;0;53568;53068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;156726;156726;210294;209794;0;0;53568;53068;0;0;;
2019;21724855;GRUP ASOCIATIV DE PADURE NR.10;Suseni;Suseni;688;10 Mai        2007;14 Mai        2007;;;350040;;;null;1/31.01.2002.;NU;null;537305;14 Mai        2007;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;21724855;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;23330393;"ASOCIATIA PROPRIETARILOR DE PADURI PRIVATE ""ESZAK""";Corund;Corund;698;17 Iunie      2013;02 Iulie      2013;;;;;;null;1157/03.09.2007.;NU;null;537060;21 Februarie  2008;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;23330393;0;9499;0;0;0;1;-1;-1;0;0;0;-1;0;-1;0;6549;0;6549;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6549;0;6549;0;0;0;0;0;0;;
2019;25244299;"COMPOSESORATUL DE PADURI SI PAJISTI ""NAGYKUKULLO""";TårnoviÓa;Str. TårnoviÓa;51;06 Martie     2009;06 Martie     2009;;;;-;-;-;-;06-03-2009;null;537027;06 Martie     2009;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU; ;;NU;NU;NU;;;;;;25244299;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;25853496;ASOCIATIA FORESTIERA KOALJA;∏iclod;∏iclod;125;21 August     2019;22 August     2019;;;0266-242136;;;null;32/2009;NU;null;537009;05 August     2009;INREGISTRAT;HARGHITA;01-01-2015;NU;NU;NU;NU;NU;NU;NU;NU;NU;07-08-2019;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;07-08-2019;07-08-2019;07-08-2019;;;;;;25853496;0;9499;0;38844;0;7906;30938;30938;0;0;0;30938;0;30938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72887;0;37130;0;35757;0;0;0;72887;0;37130;0;35757;0;0;1;0;;
2019;26153601;ASOCIATIA PROPRIETARILOR DE TERENURI DIN ZONA ZETEA;Zetea;Zetea;272;27 Octombrie  2009;28 Octombrie  2009;;;;;;null;1995/16.10.2009.;NU;null;537360;28 Octombrie  2009;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018,WEB_ONG_AN2019;2019;NU;NU;NU;;;;;;26153601;9499;9499;0;1000;0;0;1000;1000;0;0;0;1000;0;1000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
2019;26612151;ASOCIATIA PROPRIETARILOR DE TERENURI KAKUK;Sånsimion;Sånsimion;663;20 Aprilie    2015;20 Aprilie    2015;;;0266-334606;;;null;INCH.CIV.NR.1351/27.08.2008;NU;null;537285;05 Martie     2010;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014,WEB_ONG_AN2015,WEB_ONG_AN2016,WEB_ONG_AN2017,WEB_ONG_AN2018;2018;NU;NU;NU;;;;;;26612151;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
2019;27082800;ASOCIATIA PROPRIETARILOR DE TERENURI DIN ZONA ATID;Atid;Atid;469;01 Iulie      2011;01 Iulie      2011;;;;;;null;1491/14.05.2010.;NU;null;537005;21 Iunie      2010;INREGISTRAT;HARGHITA;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;NU;WEB_ONG_AN2014;2014;NU;NU;NU;;;;;;27082800;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;#HIµNYZIK;;
